Index,date,volume,rate,prediction
1675,2022-09-02,29123998928,19969.77,Extreme Fear
1676,2022-09-03,23613051457,19832.09,Extreme Fear
1677,2022-09-04,25245861652,19986.71,Extreme Fear
1678,2022-09-05,28813460025,19812.37,Extreme Fear
1679,2022-09-06,43403978910,18837.67,Extreme Fear
1680,2022-09-07,35239757134,19290.32,Extreme Fear
1681,2022-09-08,32194477850,19329.83,Extreme Fear
1682,2022-09-09,48469528171,21381.15,Extreme Fear
1683,2022-09-10,36913738894,21680.54,Fear
1684,2022-09-11,34493951963,21769.26,Fear
1685,2022-09-12,50212088965,22370.45,Extreme Fear
1686,2022-09-13,51091116622,20296.71,Fear
1687,2022-09-14,37872380889,20241.09,Fear
1688,2022-09-15,36389011503,19701.21,Fear
1689,2022-09-16,30123362273,19772.58,Extreme Fear
1690,2022-09-17,24957448100,20127.58,Extreme Fear
1691,2022-09-18,31254779144,19419.51,Fear
1692,2022-09-19,40177002624,19544.13,Extreme Fear
1693,2022-09-20,36791346508,18890.79,Extreme Fear
1694,2022-09-21,46363793975,18547.40,Extreme Fear
1695,2022-09-22,41135767926,19413.55,Extreme Fear
1696,2022-09-23,38896078052,19297.64,Extreme Fear
1697,2022-09-24,26149643168,18937.01,Extreme Fear
1698,2022-09-25,23359966112,18802.10,Extreme Fear
1699,2022-09-26,44148798321,19222.67,Extreme Fear
1700,2022-09-27,58571439619,19110.55,Extreme Fear
1701,2022-09-28,53071298734,19426.72,Extreme Fear
1702,2022-09-29,41037843771,19573.05,Extreme Fear
1703,2022-09-30,43975248085,19431.79,Extreme Fear
1704,2022-10-01,18719537670,19312.10,Extreme Fear
1705,2022-10-02,20765955327,19044.11,Extreme Fear
1706,2022-10-03,30484729489,19623.58,Extreme Fear
1707,2022-10-04,35887278685,20336.84,Extreme Fear
1708,2022-10-05,33223790572,20160.72,Extreme Fear
1709,2022-10-06,34711412966,19955.44,Fear
1710,2022-10-07,29227315390,19546.85,Extreme Fear
1711,2022-10-08,16437423167,19416.57,Extreme Fear
1712,2022-10-09,16837262532,19446.43,Extreme Fear
1713,2022-10-10,27425022774,19141.48,Extreme Fear
1714,2022-10-11,28711532910,19051.42,Extreme Fear
1715,2022-10-12,24950173846,19157.45,Extreme Fear
1716,2022-10-13,44219840004,19382.90,Extreme Fear
1717,2022-10-14,38452356727,19185.66,Extreme Fear
1718,2022-10-15,16192235532,19067.63,Extreme Fear
1719,2022-10-16,17988916650,19268.09,Extreme Fear
1720,2022-10-17,27472552998,19550.76,Extreme Fear
1721,2022-10-18,30580012344,19334.42,Extreme Fear
1722,2022-10-19,22425387184,19139.54,Extreme Fear
1723,2022-10-20,24493974420,19053.74,Extreme Fear
1724,2022-10-21,32459287866,19172.47,Extreme Fear
1725,2022-10-22,16104440957,19208.19,Extreme Fear
1726,2022-10-23,22128794335,19567.01,Extreme Fear
1727,2022-10-24,30202235805,19345.57,Extreme Fear
1728,2022-10-25,47761524910,20095.86,Extreme Fear
1729,2022-10-26,58895950537,20770.44,Fear
1730,2022-10-27,49625110402,20285.84,Fear
1731,2022-10-28,43994715910,20595.35,Fear
1732,2022-10-29,40369840645,20818.48,Fear
1733,2022-10-30,31486345556,20635.60,Fear
1734,2022-10-31,45668466815,20495.77,Fear
1735,2022-11-01,39819303159,20485.27,Fear
1736,2022-11-02,55552169483,20159.50,Fear
1737,2022-11-03,43228750179,20209.99,Fear
1738,2022-11-04,64072727950,21147.23,Fear
1739,2022-11-05,37846047609,21282.69,Fear
1740,2022-11-06,35082693210,20926.49,Fear
1741,2022-11-07,53510852236,20602.82,Fear
1742,2022-11-08,118992465607,18541.27,Fear
1743,2022-11-09,102905151606,15880.78,Fear
1744,2022-11-10,83202283721,17586.77,Extreme Fear
1745,2022-11-11,55871616488,17034.29,Extreme Fear
1746,2022-11-12,29717699419,16799.19,Extreme Fear
1747,2022-11-13,27209183682,16353.37,Extreme Fear
1748,2022-11-14,49630243054,16618.20,Extreme Fear
1749,2022-11-15,36599436183,16884.61,Extreme Fear
1750,2022-11-16,33925512989,16669.44,Extreme Fear
1751,2022-11-17,27868914022,16687.52,Extreme Fear
1752,2022-11-18,26862218609,16697.78,Extreme Fear
1753,2022-11-19,16106223492,16711.55,Extreme Fear
1754,2022-11-20,21313378652,16291.83,Extreme Fear
1755,2022-11-21,37429485518,15787.28,Extreme Fear
1756,2022-11-22,30726828760,16189.77,Extreme Fear
1757,2022-11-23,32958875628,16610.71,Extreme Fear
1758,2022-11-24,26129037414,16604.46,Extreme Fear
1759,2022-11-25,18678255976,16521.84,Extreme Fear
1760,2022-11-26,18000008764,16464.28,Extreme Fear
1761,2022-11-27,20443898509,16444.63,Fear
1762,2022-11-28,27743025156,16217.32,Fear
1763,2022-11-29,23581685468,16444.98,Fear
1764,2022-11-30,29523576583,17168.57,Fear
1765,2022-12-01,22895392882,16967.13,Fear
1766,2022-12-02,19539705127,17088.66,Fear
1767,2022-12-03,16217776704,16908.24,Fear
1768,2022-12-04,16824520830,17130.49,Fear
1769,2022-12-05,22209086834,16974.83,Fear
1770,2022-12-06,19889922369,17089.50,Extreme Fear
1771,2022-12-07,19675404389,16848.13,Fear
1772,2022-12-08,20496603770,17233.47,Extreme Fear
1773,2022-12-09,20328426366,17133.15,Fear
1774,2022-12-10,12706781969,17128.72,Fear
1775,2022-12-11,14122486832,17104.19,Fear
1776,2022-12-12,19617581341,17206.44,Fear
1777,2022-12-13,26634741631,17781.32,Fear
1778,2022-12-14,25534481470,17815.65,Fear
1779,2022-12-15,20964448341,17364.87,Fear
1780,2022-12-16,24031608960,16647.48,Fear
1781,2022-12-17,14463581825,16795.09,Fear
1782,2022-12-18,10924354698,16757.98,Fear
1783,2022-12-19,17221074814,16439.68,Fear
1784,2022-12-20,22722096615,16906.30,Fear
1785,2022-12-21,14882945045,16817.54,Fear
1786,2022-12-22,16441573050,16830.34,Fear
1787,2022-12-23,15329265213,16796.95,Fear
1788,2022-12-24,9744636213,16847.76,Fear
1789,2022-12-25,11656379938,16841.99,Fear
1790,2022-12-26,11886957804,16919.80,Fear
1791,2022-12-27,15748580239,16717.17,Fear
1792,2022-12-28,17005713920,16552.57,Fear
1793,2022-12-29,14472237479,16642.34,Fear
1794,2022-12-30,15929162910,16602.59,Fear
1795,2022-12-31,11239186456,16547.50,Extreme Fear
1796,2023-01-01,9244361700,16625.08,Fear
1797,2023-01-02,12097775227,16688.47,Fear
1798,2023-01-03,13903079207,16679.86,Fear
1799,2023-01-04,18421743322,16863.24,Fear
1800,2023-01-05,13692758566,16836.74,Fear
1801,2023-01-06,14413662913,16951.97,Fear
1802,2023-01-07,7714767174,16955.08,Extreme Fear
1803,2023-01-08,9768827914,17091.14,Extreme Fear
1804,2023-01-09,18624736866,17196.55,Extreme Fear
1805,2023-01-10,15808338949,17446.29,Fear
1806,2023-01-11,18372283782,17934.90,Fear
1807,2023-01-12,34971338710,18869.59,Fear
1808,2023-01-13,29225029694,19909.57,Fear
1809,2023-01-14,38967784639,20976.30,Fear
1810,2023-01-15,19298407543,20880.80,Neutral
1811,2023-01-16,26792494050,21169.63,Fear
1812,2023-01-17,24999983362,21161.52,Neutral
1813,2023-01-18,30005625418,20688.78,Neutral
1814,2023-01-19,21152848261,21086.79,Fear
1815,2023-01-20,28799154319,22676.55,Neutral
1816,2023-01-21,32442278429,22777.63,Neutral
1817,2023-01-22,24746386230,22720.42,Neutral
1818,2023-01-23,26518700512,22934.43,Neutral
1819,2023-01-24,26405069715,22636.47,Neutral
1820,2023-01-25,30685366709,23117.86,Neutral
1821,2023-01-26,26357839322,23032.78,Neutral
1822,2023-01-27,25383335641,23078.73,Greed
1823,2023-01-28,14712928379,23031.09,Neutral
1824,2023-01-29,27423687259,23774.57,Greed
1825,2023-01-30,27205595568,22840.14,Greed
1826,2023-01-31,22837828665,23139.28,Neutral
1827,2023-02-01,26683255504,23723.77,Greed
1828,2023-02-02,32066936882,23471.87,Greed
1829,2023-02-03,27083066007,23449.32,Greed
1830,2023-02-04,15639298538,23331.85,Greed
1831,2023-02-05,19564262605,22955.67,Greed
1832,2023-02-06,23825006542,22760.11,Greed
1833,2023-02-07,27187964471,23264.29,Neutral
1834,2023-02-08,25371367758,22939.40,Greed
1835,2023-02-09,32572572185,21819.04,Greed
1836,2023-02-10,27078406594,21651.18,Neutral
1837,2023-02-11,16356226232,21870.88,Neutral
1838,2023-02-12,17821046406,21788.20,Neutral
1839,2023-02-13,23918742607,21808.10,Neutral
1840,2023-02-14,26792596581,22220.80,Neutral
1841,2023-02-15,32483312909,24307.84,Neutral
1842,2023-02-16,39316664596,23623.47,Greed
1843,2023-02-17,41358451255,24565.60,Greed
1844,2023-02-18,19625427158,24641.28,Greed
1845,2023-02-19,25555105670,24327.64,Greed
1846,2023-02-20,28987376573,24829.15,Greed
1847,2023-02-21,31252098714,24436.35,Greed
1848,2023-02-22,30199996781,24188.84,Greed
1849,2023-02-23,30476264066,23947.49,Greed
1850,2023-02-24,26811744928,23198.13,Neutral
1851,2023-02-25,16100721565,23175.38,Neutral
1852,2023-02-26,16644534842,23561.21,Neutral
1853,2023-02-27,22660763494,23522.87,Neutral
1854,2023-02-28,20535363434,23147.35,Neutral
1855,2023-03-01,24662841200,23646.55,Neutral
1856,2023-03-02,20386398516,23475.47,Neutral
1857,2023-03-03,26062404610,22362.68,Neutral
1858,2023-03-04,11166012913,22353.35,Neutral
1859,2023-03-05,13317001733,22435.51,Neutral
1860,2023-03-06,17353192895,22429.76,Neutral
1861,2023-03-07,22765452204,22219.77,Neutral
1862,2023-03-08,22536575684,21718.08,Neutral
1863,2023-03-09,30364664171,20363.02,Fear
1864,2023-03-10,39578257695,20187.24,Fear
1865,2023-03-11,30180288176,20632.41,Fear
1866,2023-03-12,29279035521,22163.95,Fear
1867,2023-03-13,49466362688,24197.53,Neutral
1868,2023-03-14,54622230164,24746.07,Greed
1869,2023-03-15,43655701450,24375.96,Neutral
1870,2023-03-16,33866061747,25052.79,Neutral
1871,2023-03-17,50730261335,27423.93,Neutral
1872,2023-03-18,35723036817,26965.88,Greed
1873,2023-03-19,37769448859,28038.68,Greed
1874,2023-03-20,44774027664,27767.24,Greed
1875,2023-03-21,36102192830,28175.82,Greed
1876,2023-03-22,33382021890,27307.44,Greed
1877,2023-03-23,24220433689,28333.97,Greed
1878,2023-03-24,25980310960,27493.29,Greed
1879,2023-03-25,13383005987,27494.71,Greed
1880,2023-03-26,13878363192,27994.33,Greed
1881,2023-03-27,18188895178,27139.89,Greed
1882,2023-03-28,17783600385,27268.13,Greed
1883,2023-03-29,20684945906,28348.44,Greed
1884,2023-03-30,22435349951,28033.56,Greed
1885,2023-03-31,19001327598,28478.48,Greed
